Date,Province/State,Country,Confirmed,Deaths,Recovered,dayCount
02/04/2020,Heilongjiang,Mainland China,155.0,2.0,4.0,13
02/04/2020,Chongqing,Mainland China,366.0,2.0,9.0,13
02/04/2020,Jiangsu,Mainland China,308.0,0.0,12.0,13
02/04/2020,Sichuan,Mainland China,282.0,1.0,14.0,13
02/04/2020,Shandong,Mainland China,275.0,0.0,11.0,13
02/04/2020,Beijing,Mainland China,228.0,1.0,23.0,13
02/04/2020,Shanghai,Mainland China,219.0,1.0,12.0,13
02/04/2020,Jiangxi,Mainland China,476.0,0.0,20.0,13
02/05/2020,Hebei,Mainland China,135.0,1.0,6.0,14
02/05/2020,Yunnan,Mainland China,128.0,0.0,5.0,14
02/05/2020,Hainan,Mainland China,99.0,1.0,5.0,14
02/05/2020,Liaoning,Mainland China,89.0,0.0,4.0,14
02/05/2020,Shanxi,Mainland China,81.0,0.0,5.0,14
02/05/2020,Tianjin,Mainland China,69.0,1.0,2.0,14
02/05/2020,Inner Mongolia,Mainland China,42.0,0.0,3.0,14
02/05/2020,Gansu,Mainland China,62.0,0.0,6.0,14
02/05/2020,Jilin,Mainland China,54.0,0.0,2.0,14
02/05/2020,Ningxia,Mainland China,34.0,0.0,1.0,14
02/05/2020,Xinjiang,Mainland China,32.0,0.0,0.0,14
02/05/2020,Qinghai,Mainland China,17.0,0.0,3.0,14
02/05/2020,Guangxi,Mainland China,150.0,0.0,13.0,14
02/05/2020,Guizhou,Mainland China,64.0,1.0,9.0,14
02/05/2020,Tibet,Mainland China,1.0,0.0,0.0,14
02/05/2020,Shaanxi,Mainland China,165.0,0.0,6.0,14
02/05/2020,Fujian,Mainland China,205.0,0.0,11.0,14
02/05/2020,Heilongjiang,Mainland China,190.0,2.0,7.0,14
02/05/2020,Hubei,Mainland China,19665.0,549.0,633.0,14
02/05/2020,Guangdong,Mainland China,895.0,0.0,49.0,14
02/05/2020,Zhejiang,Mainland China,895.0,0.0,78.0,14
02/05/2020,Hunan,Mainland China,661.0,0.0,54.0,14
02/05/2020,Jiangxi,Mainland China,548.0,0.0,27.0,14
02/05/2020,Henan,Mainland China,764.0,2.0,47.0,14
02/05/2020,Chongqing,Mainland China,389.0,2.0,15.0,14
02/05/2020,Jiangsu,Mainland China,341.0,0.0,23.0,14
02/05/2020,Shandong,Mainland China,307.0,0.0,15.0,14
02/05/2020,Sichuan,Mainland China,301.0,1.0,24.0,14
02/05/2020,Beijing,Mainland China,253.0,1.0,24.0,14
02/05/2020,Shanghai,Mainland China,243.0,1.0,15.0,14
02/05/2020,Anhui,Mainland China,530.0,0.0,23.0,14
02/06/2020,Liaoning,Mainland China,94.0,0.0,5.0,15
02/06/2020,Hebei,Mainland China,157.0,1.0,13.0,15
02/06/2020,Yunnan,Mainland China,133.0,0.0,7.0,15
02/06/2020,Hainan,Mainland China,106.0,1.0,8.0,15
02/06/2020,Shanxi,Mainland China,96.0,0.0,12.0,15
02/06/2020,Tianjin,Mainland China,79.0,1.0,2.0,15
02/06/2020,Guangxi,Mainland China,168.0,0.0,14.0,15
02/06/2020,Gansu,Mainland China,62.0,0.0,6.0,15
02/06/2020,Inner Mongolia,Mainland China,46.0,0.0,4.0,15
02/06/2020,Ningxia,Mainland China,40.0,0.0,1.0,15
02/06/2020,Xinjiang,Mainland China,36.0,0.0,0.0,15
02/06/2020,Qinghai,Mainland China,18.0,0.0,3.0,15
02/06/2020,Tibet,Mainland China,1.0,0.0,0.0,15
02/06/2020,Guizhou,Mainland China,71.0,1.0,6.0,15
02/06/2020,Shaanxi,Mainland China,173.0,0.0,9.0,15
02/06/2020,Jilin,Mainland China,59.0,0.0,4.0,15
02/06/2020,Heilongjiang,Mainland China,227.0,3.0,8.0,15
02/06/2020,Hubei,Mainland China,22112.0,618.0,817.0,15
02/06/2020,Guangdong,Mainland China,970.0,0.0,69.0,15
02/06/2020,Zhejiang,Mainland China,954.0,0.0,94.0,15
02/06/2020,Henan,Mainland China,851.0,2.0,56.0,15
02/06/2020,Hunan,Mainland China,711.0,0.0,81.0,15
02/06/2020,Jiangxi,Mainland China,600.0,0.0,37.0,15
02/06/2020,Fujian,Mainland China,215.0,0.0,14.0,15
02/06/2020,Chongqing,Mainland China,411.0,2.0,24.0,15
02/06/2020,Anhui,Mainland China,591.0,0.0,34.0,15
02/06/2020,Jiangsu,Mainland China,373.0,0.0,34.0,15
02/06/2020,Shandong,Mainland China,347.0,0.0,27.0,15
02/06/2020,Sichuan,Mainland China,321.0,1.0,31.0,15
02/06/2020,Beijing,Mainland China,274.0,1.0,31.0,15
02/06/2020,Shanghai,Mainland China,257.0,1.0,25.0,15
02/07/2020,Hebei,Mainland China,172.0,1.0,22.0,16
02/07/2020,Yunnan,Mainland China,138.0,0.0,12.0,16
02/07/2020,Shanxi,Mainland China,104.0,0.0,15.0,16
02/07/2020,Liaoning,Mainland China,99.0,0.0,7.0,16
02/07/2020,Guizhou,Mainland China,81.0,1.0,6.0,16
02/07/2020,Tianjin,Mainland China,81.0,1.0,2.0,16
02/07/2020,Ningxia,Mainland China,43.0,0.0,5.0,16
02/07/2020,Jilin,Mainland China,65.0,1.0,4.0,16
02/07/2020,Inner Mongolia,Mainland China,50.0,0.0,5.0,16
02/07/2020,Guangxi,Mainland China,172.0,0.0,17.0,16
02/07/2020,Xinjiang,Mainland China,39.0,0.0,0.0,16
02/07/2020,Qinghai,Mainland China,18.0,0.0,3.0,16
02/07/2020,Tibet,Mainland China,1.0,0.0,0.0,16
02/07/2020,Gansu,Mainland China,67.0,0.0,9.0,16
02/07/2020,Shaanxi,Mainland China,184.0,0.0,17.0,16
02/07/2020,Hainan,Mainland China,117.0,2.0,10.0,16
02/07/2020,Shanghai,Mainland China,277.0,1.0,30.0,16
02/07/2020,Fujian,Mainland China,224.0,0.0,20.0,16
02/07/2020,Guangdong,Mainland China,1034.0,1.0,88.0,16
02/07/2020,Zhejiang,Mainland China,1006.0,0.0,123.0,16
02/07/2020,Henan,Mainland China,914.0,3.0,86.0,16
02/07/2020,Hunan,Mainland China,772.0,0.0,112.0,16
02/07/2020,Anhui,Mainland China,665.0,0.0,47.0,16
02/07/2020,Jiangxi,Mainland China,661.0,0.0,45.0,16
02/07/2020,Hubei,Mainland China,24953.0,699.0,1115.0,16
02/07/2020,Jiangsu,Mainland China,408.0,0.0,43.0,16
02/07/2020,Shandong,Mainland China,386.0,0.0,37.0,16
02/07/2020,Sichuan,Mainland China,344.0,1.0,42.0,16
02/07/2020,Beijing,Mainland China,297.0,1.0,33.0,16
02/07/2020,Heilongjiang,Mainland China,277.0,3.0,12.0,16
02/07/2020,Chongqing,Mainland China,426.0,2.0,31.0,16
02/08/2020,Guangxi,Mainland China,183.0,0.0,17.0,17
02/08/2020,Hainan,Mainland China,124.0,2.0,14.0,17
02/08/2020,Shanxi,Mainland China,115.0,0.0,21.0,17
02/08/2020,Liaoning,Mainland China,105.0,0.0,8.0,17
02/08/2020,Guizhou,Mainland China,89.0,1.0,7.0,17
02/08/2020,Tianjin,Mainland China,88.0,1.0,4.0,17
02/08/2020,Inner Mongolia,Mainland China,52.0,0.0,5.0,17
02/08/2020,Jilin,Mainland China,69.0,1.0,4.0,17
02/08/2020,Ningxia,Mainland China,45.0,0.0,15.0,17
02/08/2020,Xinjiang,Mainland China,42.0,0.0,0.0,17
02/08/2020,Qinghai,Mainland China,18.0,0.0,3.0,17
02/08/2020,Tibet,Mainland China,1.0,0.0,0.0,17
02/08/2020,Shaanxi,Mainland China,195.0,0.0,20.0,17
02/08/2020,Gansu,Mainland China,79.0,1.0,12.0,17
02/08/2020,Hebei,Mainland China,195.0,1.0,30.0,17
02/08/2020,Yunnan,Mainland China,138.0,0.0,17.0,17
02/08/2020,Shanghai,Mainland China,286.0,1.0,41.0,17
02/08/2020,Guangdong,Mainland China,1095.0,1.0,112.0,17
02/08/2020,Zhejiang,Mainland China,1048.0,0.0,175.0,17
02/08/2020,Henan,Mainland China,981.0,4.0,116.0,17
02/08/2020,Hunan,Mainland China,803.0,1.0,156.0,17
02/08/2020,Anhui,Mainland China,733.0,0.0,59.0,17
02/08/2020,Jiangxi,Mainland China,698.0,0.0,55.0,17
02/08/2020,Hubei,Mainland China,27100.0,780.0,1439.0,17
02/08/2020,Chongqing,Mainland China,428.0,2.0,39.0,17
02/08/2020,Jiangsu,Mainland China,439.0,0.0,51.0,17
02/08/2020,Heilongjiang,Mainland China,295.0,5.0,13.0,17
02/08/2020,Fujian,Mainland China,239.0,0.0,24.0,17
02/08/2020,Sichuan,Mainland China,364.0,1.0,60.0,17
02/08/2020,Shandong,Mainland China,416.0,0.0,44.0,17
02/08/2020,Beijing,Mainland China,315.0,2.0,34.0,17
02/09/2020,Tibet,Mainland China,1.0,0.0,0.0,18
02/09/2020,Guangxi,Mainland China,195.0,1.0,18.0,18
02/09/2020,Yunnan,Mainland China,141.0,0.0,18.0,18
02/09/2020,Hainan,Mainland China,131.0,3.0,19.0,18
02/09/2020,Shanxi,Mainland China,119.0,0.0,25.0,18
02/09/2020,Liaoning,Mainland China,107.0,0.0,12.0,18
02/09/2020,Guizhou,Mainland China,99.0,1.0,7.0,18
02/09/2020,Gansu,Mainland China,83.0,2.0,16.0,18
02/09/2020,Jilin,Mainland China,78.0,1.0,12.0,18
02/09/2020,Ningxia,Mainland China,45.0,0.0,13.0,18
02/09/2020,Xinjiang,Mainland China,45.0,0.0,0.0,18
02/09/2020,Qinghai,Mainland China,18.0,0.0,3.0,18
02/09/2020,Hebei,Mainland China,206.0,2.0,34.0,18
02/09/2020,Tianjin,Mainland China,91.0,1.0,4.0,18
02/09/2020,Inner Mongolia,Mainland China,54.0,0.0,5.0,18
02/09/2020,Fujian,Mainland China,250.0,0.0,35.0,18
02/09/2020,Shanghai,Mainland China,293.0,1.0,44.0,18
02/09/2020,Shaanxi,Mainland China,208.0,0.0,25.0,18
02/09/2020,Hubei,Mainland China,29631.0,871.0,1795.0,18
02/09/2020,Guangdong,Mainland China,1131.0,1.0,141.0,18
02/09/2020,Zhejiang,Mainland China,1075.0,0.0,201.0,18
02/09/2020,Hunan,Mainland China,838.0,1.0,186.0,18
02/09/2020,Anhui,Mainland China,779.0,1.0,72.0,18
02/09/2020,Henan,Mainland China,1033.0,6.0,153.0,18
02/09/2020,Chongqing,Mainland China,468.0,2.0,51.0,18
02/09/2020,Jiangsu,Mainland China,468.0,0.0,71.0,18
02/09/2020,Shandong,Mainland China,444.0,1.0,63.0,18
02/09/2020,Sichuan,Mainland China,386.0,1.0,71.0,18
02/09/2020,Beijing,Mainland China,326.0,2.0,37.0,18
02/09/2020,Heilongjiang,Mainland China,307.0,6.0,14.0,18
02/09/2020,Jiangxi,Mainland China,740.0,0.0,73.0,18
02/10/2020,Liaoning,Mainland China,108.0,0.0,13.0,19
02/10/2020,Yunnan,Mainland China,149.0,0.0,19.0,19
02/10/2020,Tibet,Mainland China,1.0,0.0,0.0,19
02/10/2020,Shanxi,Mainland China,119.0,0.0,25.0,19
02/10/2020,Guizhou,Mainland China,109.0,1.0,10.0,19
02/10/2020,Tianjin,Mainland China,95.0,1.0,8.0,19
02/10/2020,Guangxi,Mainland China,210.0,1.0,24.0,19
02/10/2020,Jilin,Mainland China,80.0,1.0,13.0,19
02/10/2020,Inner Mongolia,Mainland China,58.0,0.0,5.0,19
02/10/2020,Ningxia,Mainland China,49.0,0.0,13.0,19
02/10/2020,Xinjiang,Mainland China,49.0,0.0,0.0,19
02/10/2020,Qinghai,Mainland China,18.0,0.0,3.0,19
02/10/2020,Gansu,Mainland China,83.0,2.0,17.0,19
02/10/2020,Shaanxi,Mainland China,213.0,0.0,30.0,19
02/10/2020,Hainan,Mainland China,138.0,3.0,19.0,19
02/10/2020,Hebei,Mainland China,218.0,2.0,41.0,19
02/10/2020,Hubei,Mainland China,31728.0,974.0,2222.0,19
02/10/2020,Guangdong,Mainland China,1159.0,1.0,167.0,19
02/10/2020,Zhejiang,Mainland China,1092.0,0.0,242.0,19
02/10/2020,Henan,Mainland China,1073.0,6.0,191.0,19
02/10/2020,Hunan,Mainland China,879.0,1.0,208.0,19
02/10/2020,Anhui,Mainland China,830.0,3.0,88.0,19
02/10/2020,Jiangxi,Mainland China,771.0,1.0,105.0,19
02/10/2020,Fujian,Mainland China,261.0,0.0,39.0,19
02/10/2020,Chongqing,Mainland China,486.0,2.0,66.0,19
02/10/2020,Shandong,Mainland China,466.0,1.0,66.0,19
02/10/2020,Sichuan,Mainland China,405.0,1.0,80.0,19
02/10/2020,Beijing,Mainland China,337.0,2.0,44.0,19
02/10/2020,Heilongjiang,Mainland China,331.0,7.0,30.0,19
02/10/2020,Shanghai,Mainland China,299.0,1.0,48.0,19
02/10/2020,Jiangsu,Mainland China,492.0,0.0,81.0,19
02/11/2020,Guangxi,Mainland China,215.0,1.0,33.0,20
02/11/2020,Yunnan,Mainland China,153.0,0.0,20.0,20
02/11/2020,Guizhou,Mainland China,127.0,1.0,17.0,20
02/11/2020,Shanxi,Mainland China,124.0,0.0,30.0,20
02/11/2020,Liaoning,Mainland China,111.0,0.0,19.0,20
02/11/2020,Tianjin,Mainland China,106.0,2.0,10.0,20
02/11/2020,Inner Mongolia,Mainland China,58.0,0.0,5.0,20
02/11/2020,Jilin,Mainland China,81.0,1.0,18.0,20
02/11/2020,Shaanxi,Mainland China,219.0,0.0,32.0,20
02/11/2020,Xinjiang,Mainland China,55.0,0.0,3.0,20
02/11/2020,Ningxia,Mainland China,53.0,0.0,22.0,20
02/11/2020,Qinghai,Mainland China,18.0,0.0,5.0,20
02/11/2020,Tibet,Mainland China,1.0,0.0,0.0,20
02/11/2020,Gansu,Mainland China,86.0,2.0,24.0,20
02/11/2020,Hebei,Mainland China,239.0,2.0,48.0,20
02/11/2020,Hainan,Mainland China,144.0,3.0,20.0,20
02/11/2020,Shanghai,Mainland China,303.0,1.0,52.0,20
02/11/2020,Hubei,Mainland China,33366.0,1068.0,2639.0,20
02/11/2020,Guangdong,Mainland China,1177.0,1.0,212.0,20
02/11/2020,Zhejiang,Mainland China,1117.0,0.0,270.0,20
02/11/2020,Henan,Mainland China,1105.0,7.0,218.0,20
02/11/2020,Hunan,Mainland China,912.0,1.0,247.0,20
02/11/2020,Anhui,Mainland China,860.0,4.0,105.0,20
02/11/2020,Fujian,Mainland China,267.0,0.0,45.0,20
02/11/2020,Jiangsu,Mainland China,515.0,0.0,93.0,20
02/11/2020,Chongqing,Mainland China,505.0,3.0,79.0,20
02/11/2020,Shandong,Mainland China,487.0,1.0,80.0,20
02/11/2020,Sichuan,Mainland China,417.0,1.0,85.0,20
02/11/2020,Heilongjiang,Mainland China,360.0,8.0,28.0,20
02/11/2020,Beijing,Mainland China,342.0,3.0,48.0,20
02/11/2020,Jiangxi,Mainland China,804.0,1.0,128.0,20
02/12/2020,Guangxi,Mainland China,222.0,1.0,32.0,21
02/12/2020,Hainan,Mainland China,157.0,4.0,27.0,21
02/12/2020,Yunnan,Mainland China,154.0,0.0,26.0,21
02/12/2020,Guizhou,Mainland China,133.0,1.0,18.0,21
02/12/2020,Shanxi,Mainland China,126.0,0.0,33.0,21
02/12/2020,Liaoning,Mainland China,116.0,1.0,20.0,21
02/12/2020,Inner Mongolia,Mainland China,60.0,0.0,6.0,21
02/12/2020,Gansu,Mainland China,87.0,2.0,31.0,21
02/12/2020,Jilin,Mainland China,83.0,1.0,22.0,21
02/12/2020,Xinjiang,Mainland China,59.0,0.0,3.0,21
02/12/2020,Ningxia,Mainland China,58.0,0.0,24.0,21
02/12/2020,Qinghai,Mainland China,18.0,0.0,9.0,21
02/12/2020,Shaanxi,Mainland China,225.0,0.0,43.0,21
02/12/2020,Tianjin,Mainland China,112.0,2.0,11.0,21
02/12/2020,Tibet,Mainland China,1.0,0.0,1.0,21
02/12/2020,Fujian,Mainland China,272.0,0.0,53.0,21
02/12/2020,Shanghai,Mainland China,311.0,1.0,57.0,21
02/12/2020,Hubei,Mainland China,33366.0,1068.0,2686.0,21
02/12/2020,Guangdong,Mainland China,1219.0,1.0,275.0,21
02/12/2020,Henan,Mainland China,1135.0,8.0,246.0,21
02/12/2020,Zhejiang,Mainland China,1131.0,0.0,321.0,21
02/12/2020,Hunan,Mainland China,946.0,2.0,304.0,21
02/12/2020,Anhui,Mainland China,889.0,4.0,127.0,21
02/12/2020,Hebei,Mainland China,251.0,2.0,54.0,21
02/12/2020,Jiangsu,Mainland China,543.0,0.0,125.0,21
02/12/2020,Chongqing,Mainland China,518.0,3.0,102.0,21
02/12/2020,Shandong,Mainland China,497.0,2.0,92.0,21
02/12/2020,Sichuan,Mainland China,436.0,1.0,92.0,21
02/12/2020,Heilongjiang,Mainland China,378.0,8.0,31.0,21
02/12/2020,Beijing,Mainland China,352.0,3.0,56.0,21
02/12/2020,Jiangxi,Mainland China,844.0,1.0,152.0,21
02/13/2020,Guangxi,Mainland China,222.0,2.0,33.0,22
02/13/2020,Hainan,Mainland China,157.0,4.0,30.0,22
02/13/2020,Yunnan,Mainland China,156.0,0.0,27.0,22
02/13/2020,Guizhou,Mainland China,135.0,1.0,27.0,22
02/13/2020,Shanxi,Mainland China,126.0,0.0,36.0,22
02/13/2020,Tianjin,Mainland China,119.0,3.0,21.0,22
02/13/2020,Ningxia,Mainland China,64.0,0.0,24.0,22
02/13/2020,Gansu,Mainland China,90.0,2.0,39.0,22
02/13/2020,Jilin,Mainland China,84.0,1.0,24.0,22
02/13/2020,Xinjiang,Mainland China,63.0,1.0,6.0,22
02/13/2020,Inner Mongolia,Mainland China,61.0,0.0,6.0,22
02/13/2020,Qinghai,Mainland China,18.0,0.0,11.0,22
02/13/2020,Shaanxi,Mainland China,229.0,0.0,46.0,22
02/13/2020,Liaoning,Mainland China,117.0,1.0,22.0,22
02/13/2020,Tibet,Mainland China,1.0,0.0,1.0,22
02/13/2020,Hebei,Mainland China,265.0,3.0,68.0,22
02/13/2020,Shanghai,Mainland China,315.0,1.0,62.0,22
02/13/2020,Fujian,Mainland China,279.0,0.0,57.0,22
02/13/2020,Hubei,Mainland China,48206.0,1310.0,3459.0,22
02/13/2020,Guangdong,Mainland China,1241.0,2.0,314.0,22
02/13/2020,Henan,Mainland China,1169.0,10.0,296.0,22
02/13/2020,Hunan,Mainland China,968.0,2.0,339.0,22
02/13/2020,Anhui,Mainland China,910.0,5.0,157.0,22
02/13/2020,Zhejiang,Mainland China,1145.0,0.0,360.0,22
02/13/2020,Jiangsu,Mainland China,570.0,0.0,139.0,22
02/13/2020,Chongqing,Mainland China,529.0,4.0,128.0,22
02/13/2020,Shandong,Mainland China,509.0,2.0,105.0,22
02/13/2020,Sichuan,Mainland China,451.0,1.0,104.0,22
02/13/2020,Heilongjiang,Mainland China,395.0,9.0,33.0,22
02/13/2020,Beijing,Mainland China,366.0,3.0,69.0,22
02/13/2020,Jiangxi,Mainland China,872.0,1.0,170.0,22
02/14/2020,Shanxi,Mainland China,127.0,0.0,38.0,23
02/14/2020,Guangxi,Mainland China,226.0,2.0,36.0,23
02/14/2020,Yunnan,Mainland China,162.0,0.0,36.0,23
02/14/2020,Hainan,Mainland China,159.0,4.0,43.0,23
02/14/2020,Guizhou,Mainland China,140.0,1.0,28.0,23
02/14/2020,Tianjin,Mainland China,120.0,3.0,31.0,23
02/14/2020,Tibet,Mainland China,1.0,0.0,1.0,23
02/14/2020,Gansu,Mainland China,90.0,2.0,39.0,23
02/14/2020,Jilin,Mainland China,86.0,1.0,25.0,23
02/14/2020,Ningxia,Mainland China,67.0,0.0,24.0,23
02/14/2020,Inner Mongolia,Mainland China,65.0,0.0,6.0,23
02/14/2020,Xinjiang,Mainland China,65.0,1.0,6.0,23
02/14/2020,Qinghai,Mainland China,18.0,0.0,11.0,23
02/14/2020,Liaoning,Mainland China,119.0,1.0,29.0,23
02/14/2020,Shaanxi,Mainland China,230.0,0.0,54.0,23
02/14/2020,Fujian,Mainland China,281.0,0.0,63.0,23
02/14/2020,Shanghai,Mainland China,318.0,1.0,90.0,23
02/14/2020,Hubei,Mainland China,54406.0,1457.0,4774.0,23
02/14/2020,Guangdong,Mainland China,1261.0,2.0,362.0,23
02/14/2020,Henan,Mainland China,1184.0,11.0,357.0,23
02/14/2020,Zhejiang,Mainland China,1155.0,0.0,403.0,23
02/14/2020,Hunan,Mainland China,988.0,2.0,364.0,23
02/14/2020,Anhui,Mainland China,934.0,6.0,193.0,23
02/14/2020,Hebei,Mainland China,283.0,3.0,87.0,23
02/14/2020,Jiangsu,Mainland China,593.0,0.0,157.0,23
02/14/2020,Chongqing,Mainland China,537.0,5.0,152.0,23
02/14/2020,Shandong,Mainland China,523.0,2.0,136.0,23
02/14/2020,Sichuan,Mainland China,463.0,1.0,114.0,23
02/14/2020,Heilongjiang,Mainland China,419.0,11.0,47.0,23
02/14/2020,Beijing,Mainland China,372.0,3.0,80.0,23
02/14/2020,Jiangxi,Mainland China,900.0,1.0,187.0,23
02/15/2020,Shaanxi,Mainland China,232.0,0.0,60.0,24
02/15/2020,Hainan,Mainland China,162.0,4.0,39.0,24
02/15/2020,Guizhou,Mainland China,143.0,1.0,41.0,24
02/15/2020,Shanxi,Mainland China,128.0,0.0,46.0,24
02/15/2020,Tianjin,Mainland China,122.0,3.0,37.0,24
02/15/2020,Liaoning,Mainland China,119.0,1.0,31.0,24
02/15/2020,Xinjiang,Mainland China,70.0,1.0,10.0,24
02/15/2020,Jilin,Mainland China,88.0,1.0,26.0,24
02/15/2020,Ningxia,Mainland China,70.0,0.0,33.0,24
02/15/2020,Guangxi,Mainland China,235.0,2.0,44.0,24
02/15/2020,Inner Mongolia,Mainland China,68.0,0.0,7.0,24
02/15/2020,Qinghai,Mainland China,18.0,0.0,13.0,24
02/15/2020,Tibet,Mainland China,1.0,0.0,1.0,24
02/15/2020,Gansu,Mainland China,90.0,2.0,49.0,24
02/15/2020,Fujian,Mainland China,285.0,0.0,71.0,24
02/15/2020,Yunnan,Mainland China,168.0,0.0,42.0,24
02/15/2020,Shanghai,Mainland China,326.0,1.0,124.0,24
02/15/2020,Hebei,Mainland China,291.0,3.0,101.0,24
02/15/2020,Guangdong,Mainland China,1294.0,2.0,410.0,24
02/15/2020,Henan,Mainland China,1212.0,13.0,391.0,24
02/15/2020,Zhejiang,Mainland China,1162.0,0.0,428.0,24
02/15/2020,Hunan,Mainland China,1001.0,2.0,425.0,24
02/15/2020,Anhui,Mainland China,950.0,6.0,221.0,24
02/15/2020,Jiangxi,Mainland China,913.0,1.0,210.0,24
02/15/2020,Hubei,Mainland China,56249.0,1596.0,5623.0,24
02/15/2020,Chongqing,Mainland China,544.0,5.0,184.0,24
02/15/2020,Shandong,Mainland China,532.0,2.0,156.0,24
02/15/2020,Sichuan,Mainland China,470.0,1.0,119.0,24
02/15/2020,Heilongjiang,Mainland China,425.0,11.0,68.0,24
02/15/2020,Beijing,Mainland China,375.0,4.0,98.0,24
02/15/2020,Jiangsu,Mainland China,604.0,0.0,186.0,24
02/16/2020,Yunnan,Mainland China,171.0,0.0,42.0,25
02/16/2020,Tibet,Mainland China,1.0,0.0,1.0,25
02/16/2020,Guizhou,Mainland China,144.0,1.0,46.0,25
02/16/2020,Shanxi,Mainland China,129.0,0.0,50.0,25
02/16/2020,Tianjin,Mainland China,124.0,3.0,45.0,25
02/16/2020,Liaoning,Mainland China,121.0,1.0,40.0,25
02/16/2020,Xinjiang,Mainland China,71.0,1.0,12.0,25
02/16/2020,Jilin,Mainland China,89.0,1.0,30.0,25
02/16/2020,Inner Mongolia,Mainland China,70.0,0.0,8.0,25
02/16/2020,Ningxia,Mainland China,70.0,0.0,33.0,25
02/16/2020,Qinghai,Mainland China,18.0,0.0,13.0,25
02/16/2020,Shaanxi,Mainland China,236.0,0.0,71.0,25
02/16/2020,Gansu,Mainland China,90.0,2.0,54.0,25
02/16/2020,Guangxi,Mainland China,237.0,2.0,49.0,25
02/16/2020,Hainan,Mainland China,162.0,4.0,52.0,25
02/16/2020,Fujian,Mainland China,287.0,0.0,82.0,25
02/16/2020,Hubei,Mainland China,58182.0,1696.0,6639.0,25
02/16/2020,Guangdong,Mainland China,1316.0,2.0,465.0,25
02/16/2020,Henan,Mainland China,1231.0,13.0,440.0,25
02/16/2020,Zhejiang,Mainland China,1167.0,0.0,456.0,25
02/16/2020,Hunan,Mainland China,1004.0,3.0,464.0,25
02/16/2020,Anhui,Mainland China,962.0,6.0,255.0,25
02/16/2020,Jiangxi,Mainland China,925.0,1.0,240.0,25
02/16/2020,Hebei,Mainland China,300.0,3.0,105.0,25
02/16/2020,Chongqing,Mainland China,551.0,5.0,207.0,25
02/16/2020,Shandong,Mainland China,537.0,2.0,173.0,25
02/16/2020,Sichuan,Mainland China,481.0,3.0,131.0,25
02/16/2020,Heilongjiang,Mainland China,445.0,11.0,79.0,25
02/16/2020,Beijing,Mainland China,380.0,4.0,108.0,25
02/16/2020,Shanghai,Mainland China,328.0,1.0,140.0,25
02/16/2020,Jiangsu,Mainland China,617.0,0.0,218.0,25
02/17/2020,Guangxi,Mainland China,238.0,2.0,53.0,26
02/17/2020,Yunnan,Mainland China,171.0,0.0,47.0,26
02/17/2020,Hainan,Mainland China,163.0,4.0,59.0,26
02/17/2020,Guizhou,Mainland China,146.0,1.0,57.0,26
02/17/2020,Shanxi,Mainland China,130.0,0.0,53.0,26
02/17/2020,Tianjin,Mainland China,125.0,3.0,46.0,26
02/17/2020,Xinjiang,Mainland China,75.0,1.0,12.0,26
02/17/2020,Gansu,Mainland China,91.0,2.0,58.0,26
02/17/2020,Jilin,Mainland China,89.0,1.0,34.0,26
02/17/2020,Inner Mongolia,Mainland China,72.0,0.0,8.0,26
02/17/2020,Ningxia,Mainland China,70.0,0.0,35.0,26
02/17/2020,Qinghai,Mainland China,18.0,0.0,13.0,26
02/17/2020,Shaanxi,Mainland China,240.0,0.0,79.0,26
02/17/2020,Liaoning,Mainland China,121.0,1.0,43.0,26
02/17/2020,Tibet,Mainland China,1.0,0.0,1.0,26
02/17/2020,Hebei,Mainland China,301.0,3.0,122.0,26
02/17/2020,Shanghai,Mainland China,333.0,1.0,161.0,26
02/17/2020,Fujian,Mainland China,290.0,0.0,90.0,26
02/17/2020,Hubei,Mainland China,59989.0,1789.0,7862.0,26
02/17/2020,Guangdong,Mainland China,1322.0,4.0,524.0,26
02/17/2020,Henan,Mainland China,1246.0,16.0,509.0,26
02/17/2020,Hunan,Mainland China,1006.0,3.0,498.0,26
02/17/2020,Anhui,Mainland China,973.0,6.0,280.0,26
02/17/2020,Zhejiang,Mainland China,1171.0,0.0,507.0,26
02/17/2020,Jiangsu,Mainland China,626.0,0.0,258.0,26
02/17/2020,Chongqing,Mainland China,553.0,5.0,225.0,26
02/17/2020,Shandong,Mainland China,541.0,2.0,191.0,26
02/17/2020,Sichuan,Mainland China,495.0,3.0,156.0,26
02/17/2020,Heilongjiang,Mainland China,457.0,11.0,85.0,26
02/17/2020,Beijing,Mainland China,381.0,4.0,114.0,26
02/17/2020,Jiangxi,Mainland China,930.0,1.0,275.0,26
02/18/2020,Shanxi,Mainland China,131.0,0.0,61.0,27
02/18/2020,Shaanxi,Mainland China,240.0,0.0,89.0,27
02/18/2020,Yunnan,Mainland China,172.0,0.0,57.0,27
02/18/2020,Hainan,Mainland China,163.0,4.0,79.0,27
02/18/2020,Guizhou,Mainland China,146.0,2.0,66.0,27
02/18/2020,Tianjin,Mainland China,128.0,3.0,48.0,27
02/18/2020,Tibet,Mainland China,1.0,0.0,1.0,27
02/18/2020,Gansu,Mainland China,91.0,2.0,62.0,27
02/18/2020,Jilin,Mainland China,89.0,1.0,36.0,27
02/18/2020,Xinjiang,Mainland China,76.0,1.0,12.0,27
02/18/2020,Inner Mongolia,Mainland China,73.0,0.0,8.0,27
